rally_id,game_id,match_id,rally_number,winning_team_id,serving_team_id,serving_player_id,returning_team_id,returning_player_id,thirdshot_player_id,third_shot_type,timeout,timeout_team_id,rally_length,ending_type,ending_player_id
R27114,G637,M454,31,T450,T159,P197,T450,P561,P194,Drop,N,N/A,4,Winner,P561
R27115,G637,M454,32,T450,T159,P194,T450,P419,P197,Drop,N,N/A,5,Error,P197
R27116,G637,M454,33,T159,T450,P561,T159,P197,P419,Drive,N,N/A,7,Error,P419
R27117,G637,M454,34,T159,T450,P419,T159,P194,P419,Drive,N,N/A,5,Error,P419
R27118,G637,M454,35,T450,T159,P197,T450,P561,P194,Drive,N,N/A,4,Winner,P561
R27119,G637,M454,36,T159,T159,P194,T450,P419,P194,Drive,N,N/A,3,Winner,P194
R27121,G637,M454,38,T450,T450,P561,T159,P194,P419,Drop,N,N/A,5,Winner,P419
R27123,G637,M454,40,T159,T450,P561,T159,P194,P419,Drive,N,N/A,17,Error,P561
R27126,G637,M454,43,T159,T159,P194,T450,P419,P197,Drop,N,N/A,8,Error,P561
R27127,G637,M454,44,T450,T159,P194,T450,P561,P194,Drive,N,N/A,8,Winner,P561
R27128,G637,M454,45,T159,T159,P197,T450,P419,P197,Drop,N,N/A,7,Winner,P194
R27129,G637,M454,46,T450,T159,P197,T450,P561,P197,Drive,N,N/A,10,Winner,P561
R27130,G637,M454,47,T159,T450,P419,T159,P194,P561,Drop,N,N/A,9,Error,P561
R27131,G637,M454,48,T450,T450,P561,T159,P197,P561,Drive,N,N/A,6,Error,P194
R27132,G637,M454,49,T450,T450,P561,T159,P194,P419,Drive,N,N/A,10,Error,P197
R27133,G637,M454,50,T159,T450,P561,T159,P197,P419,Drive,N,N/A,7,Error,P561
R27135,G637,M454,52,T159,T159,P197,T450,P561,P197,Drop,N,N/A,6,Error,P561
R27136,G637,M454,53,T450,T159,P197,T450,P419,P194,Drive,N,N/A,3,Error,P194
R27137,G637,M454,54,T450,T450,P419,T159,P197,P561,Drive,N,N/A,4,Error,P194
R27138,G637,M454,55,T159,T450,P419,T159,P194,P561,Drop,N,N/A,9,Error,P419
R27139,G637,M454,56,T159,T450,P561,T159,P197,P561,Drive,N,N/A,9,Error,P561
R27140,G637,M454,57,T159,T159,P197,T450,P561,P194,Drop,N,N/A,4,Error,P419
R27141,G637,M454,58,T159,T159,P197,T450,P419,P194,Drop,N,N/A,14,Error,P419
R27142,G637,M454,59,T159,T159,P197,T450,P561,P194,Drive,N,N/A,4,Error,P419
R27149,G638,M455,7,T489,T489,P598,T32,P49,P597,Drive,N,N/A,6,Other,N/A
R27151,G638,M455,9,T489,T489,P597,T32,P49,P598,Drive,N,N/A,14,Other,N/A
R27160,G638,M455,18,T32,T489,P597,T32,P49,P598,Drive,N,N/A,9,Other,N/A
R27162,G638,M455,20,T489,T489,P598,T32,P49,P597,Drive,N,N/A,6,Other,N/A
R27175,G638,M455,33,T32,T489,P598,T32,P49,P598,Drive,N,N/A,15,Other,N/A
R27181,G638,M455,39,T32,T489,P598,T32,P49,P598,Drive,N,N/A,11,Other,N/A
R27169,G638,M455,27,T32,T32,P49,T489,P598,P50,Drive,N,N/A,11,Winner,P49
R27143,G638,M455,1,T489,T489,P597,T32,P49,P598,Drive,N,N/A,9,Winner,P598
R27144,G638,M455,2,T32,T489,P597,T32,P50,P597,Drop,N,N/A,4,Winner,P50
R27147,G638,M455,5,T32,T32,P50,T489,P598,P50,Drop,N,N/A,13,Winner,P50
R27150,G638,M455,8,T32,T489,P598,T32,P50,P598,Drop,N,N/A,7,Error,P597
R27152,G638,M455,10,T32,T489,P597,T32,P50,P597,Drop,N,N/A,5,Error,P597
R27155,G638,M455,13,T489,T489,P598,T32,P49,P597,Drive,N,N/A,3,Winner,P597
R27156,G638,M455,14,T32,T489,P598,T32,P50,P598,Drop,N,N/A,7,Unforced Error,P598
R27157,G638,M455,15,T32,T489,P597,T32,P49,P597,Drive,N,N/A,10,Winner,P50
R27145,G638,M455,3,T489,T32,P49,T489,P598,P50,Drive,N,N/A,7,Other,N/A
R27146,G638,M455,4,T32,T32,P50,T489,P597,P50,Drop,N,N/A,14,Other,N/A
R27148,G638,M455,6,T489,T32,P50,T489,P597,P49,Drive,N,N/A,3,Error,P49
R27153,G638,M455,11,T489,T32,P49,T489,P598,P50,Drop,N,N/A,15,Error,P50
R27154,G638,M455,12,T489,T32,P50,T489,P597,P50,Drive,N,N/A,7,Error,P50
R27158,G638,M455,16,T489,T32,P49,T489,P597,P50,Drive,N,N/A,11,Error,P49
R27159,G638,M455,17,T489,T32,P50,T489,P598,P49,Drop,N,N/A,11,Error,P49
R27161,G638,M455,19,T489,T489,P598,T32,P50,P598,Drop,N,N/A,4,Error,P50
R27163,G638,M455,21,T489,T489,P598,T32,P50,P597,Drop,N,N/A,7,Winner,P598
R27164,G638,M455,22,T32,T489,P598,T32,P49,P597,Drive,N,N/A,3,Error,P597
R27165,G638,M455,23,T32,T32,P49,T489,P598,P49,Drop,N,N/A,6,Error,P597
R27166,G638,M455,24,T32,T32,P49,T489,P597,P50,Drop,N,N/A,12,Error,P597
R27167,G638,M455,25,T32,T32,P49,T489,P598,N/A,"",N,N/A,2,Error,P598
R27168,G638,M455,26,T32,T32,P49,T489,P597,P50,Drop,N,N/A,7,Winner,P49
R27170,G638,M455,28,T32,T32,P49,T489,P597,P50,Drop,N,N/A,18,Error,P597
R27171,G638,M455,29,T32,T32,P49,T489,P598,P50,Drop,N,N/A,17,Winner,P50
R27172,G638,M455,30,T489,T32,P49,T489,P597,P49,Drive,N,N/A,3,Error,P49
R27173,G638,M455,31,T489,T32,P50,T489,P598,P50,Drop,N,N/A,3,Error,P50
R27174,G638,M455,32,T489,T489,P598,T32,P50,P597,Drop,N,N/A,8,Error,P49
R27176,G638,M455,34,T489,T489,P597,T32,P50,P597,Drop,N,N/A,7,Winner,P598
R27177,G638,M455,35,T32,T489,P597,T32,P49,P597,Drive,N,N/A,6,Winner,P49
R27178,G638,M455,36,T489,T32,P50,T489,P598,P49,Drop,N,N/A,5,Error,P50
R27179,G638,M455,37,T489,T32,P49,T489,P597,P50,Drive,N,N/A,6,Winner,P597
R27180,G638,M455,38,T489,T489,P598,T32,P50,P597,Drop,N,N/A,4,Error,P50
R27182,G638,M455,40,T32,T489,P597,T32,P50,P597,Drive,N,N/A,9,Error,P597
R27183,G638,M455,41,T489,T32,P50,T489,P597,P50,Drop,N,N/A,5,Error,P49
R27184,G638,M455,42,T489,T32,P49,T489,P598,P49,Drive,N,N/A,7,Error,P50
R27185,G638,M455,43,T32,T489,P597,T32,P50,P597,Drive,N,N/A,11,Error,P598
R27186,G638,M455,44,T32,T489,P598,T32,P49,P597,Drop,N,N/A,7,Error,P597
R27187,G638,M455,45,T32,T32,P50,T489,P597,P50,Drop,N,N/A,3,Winner,P50
R27188,G638,M455,46,T489,T32,P50,T489,P598,P50,Drop,N,N/A,9,Error,P49
R27189,G638,M455,47,T489,T32,P49,T489,P597,P49,Drop,N,N/A,15,Error,P49
R27190,G638,M455,48,T489,T489,P597,T32,P49,P597,Drop,N,N/A,15,Winner,P598
R27191,G638,M455,49,T489,T489,P597,T32,P50,P597,Drop,N,N/A,5,Winner,P597
R27637,G650,M465,4,T486,T494,P79,T486,P592,P50,Drop,N,N/A,10,Winner,P172
R27638,G650,M465,5,T494,T494,P50,T486,P172,P79,Drop,N,N/A,13,Winner,P50
R27639,G650,M465,6,T486,T494,P50,T486,P592,P50,Drive,N,N/A,7,Error,P50
R27642,G650,M465,9,T486,T494,P79,T486,P172,P50,Drop,N,N/A,5,Error,P50
R27643,G650,M465,10,T486,T494,P50,T486,P592,P50,Drop,N,N/A,11,Error,P79
R27644,G650,M465,11,T486,T486,P172,T494,P79,N/A,"",N,N/A,2,Unforced Error,P79
R27645,G650,M465,12,T486,T486,P172,T494,P50,P172,Drive,N,N/A,4,Error,P79
R27646,G650,M465,13,T486,T486,P172,T494,P79,N/A,"",N,N/A,2,Unforced Error,P79
R27647,G650,M465,14,T486,T486,P172,T494,P50,P172,Drop,N,N/A,7,Winner,P172
R27648,G650,M465,15,T494,T486,P172,T494,P79,P592,Drive,N,N/A,5,Error,P592
R27649,G650,M465,16,T486,T486,P592,T494,P50,P592,Drive,N,N/A,5,Winner,P592
R27650,G650,M465,17,T486,T486,P592,T494,P79,P592,Drop,N,N/A,6,Error,P50
R27652,G650,M465,19,T486,T494,P79,T486,P172,N/A,N/A,N,N/A,1,Unforced Error,P79
R27654,G650,M465,21,T486,T494,P50,T486,P172,P79,Drop,N,N/A,8,Winner,P172
R27655,G650,M465,22,T486,T486,P172,T494,P50,P592,Drop,N,N/A,18,Error,P79
R27656,G650,M465,23,T494,T486,P172,T494,P79,P592,Drive,N,N/A,6,Winner,P79
R27836,G654,M469,13,T500,T499,P615,T500,P616,N/A,N/A,N,N/A,1,Error,P615
R27837,G654,M469,14,T499,T499,P614,T500,P617,P614,Drop,N,N/A,4,Error,P617
R27838,G654,M469,15,T500,T499,P614,T500,P616,P615,Drive,N,N/A,5,Error,P615
R27841,G654,M469,18,T500,T499,P614,T500,P616,P615,Drop,N,N/A,3,Error,P615
R27842,G654,M469,19,T499,T499,P615,T500,P617,P614,Drop,N,N/A,6,Error,P616
R27843,G654,M469,20,T499,T499,P615,T500,P616,P614,Drop,N,N/A,16,Error,P617
R27844,G654,M469,21,T500,T499,P615,T500,P617,P614,Drop,N,N/A,11,Error,P615
R27845,G654,M469,22,T499,T500,P616,T499,P614,P616,Drop,N,N/A,5,Error,P616
R27846,G654,M469,23,T500,T500,P617,T499,P615,P616,Drop,N,N/A,5,Winner,P616
R27847,G654,M469,24,T499,T500,P617,T499,P614,P616,Drop,N,N/A,6,Winner,P614
R27848,G654,M469,25,T500,T499,P614,T500,P617,P615,Drop,N,N/A,23,Error,P615
R27849,G654,M469,26,T500,T499,P615,T500,P616,P615,Drop,N,N/A,3,Error,P615
R27850,G654,M469,27,T499,T500,P617,T499,P614,P616,Drop,N,N/A,18,Winner,P615
R27851,G654,M469,28,T499,T500,P616,T499,P615,N/A,Drop,N,N/A,7,Error,P616
R27853,G654,M469,30,T499,T499,P614,T500,P616,P615,Drop,N,N/A,5,Winner,P614
R27854,G654,M469,31,T500,T499,P614,T500,P617,N/A,Drop,N,N/A,6,Winner,P617
R27855,G654,M469,32,T499,T499,P615,T500,P616,P615,Drop,N,N/A,5,Winner,P615
R27856,G654,M469,33,T499,T499,P615,T500,P617,P615,Drop,N,N/A,6,Error,P617
R27857,G654,M469,34,T499,T499,P615,T500,P616,N/A,"",N,N/A,2,Error,P616
R27858,G654,M469,35,T499,T499,P615,T500,P617,P614,Drive,N,N/A,12,Error,P617
R27861,G654,M469,38,T499,T500,P617,T499,P615,P617,Drop,N,N/A,16,Winner,P615
R27862,G654,M469,39,T500,T500,P616,T499,P614,P616,Drive,N,N/A,14,Error,P614
R27864,G654,M469,41,T499,T500,P616,T499,P614,P616,Drop,N,N/A,4,Winner,P614
R27865,G654,M469,42,T499,T499,P614,T500,P616,P615,Drop,N,N/A,6,Error,P616
R27867,G654,M469,44,T499,T499,P615,T500,P616,P615,Drop,N,N/A,6,Error,P617
R27868,G654,M469,45,T500,T499,P615,T500,P617,P614,Drop,N,N/A,4,Winner,P616
R27869,G654,M469,46,T500,T500,P616,T499,P614,P617,Drive,N,N/A,6,Error,P614
R27871,G654,M469,48,T499,T500,P617,T499,P614,P616,Drop,N,N/A,5,Error,P617
R27872,G654,M469,49,T500,T499,P614,T500,P617,P615,Drop,N,N/A,3,Error,P615
R27873,G654,M469,50,T500,T499,P615,T500,P616,P614,Drive,N,N/A,7,Error,P615
R27874,G654,M469,51,T499,T500,P617,T499,P614,P617,Drive,N,N/A,4,Winner,P615
R27875,G654,M469,52,T499,T500,P616,T499,P615,P617,Drop,N,N/A,3,Error,P617
R27876,G654,M469,53,T500,T499,P614,T500,P617,P615,Drop,N,N/A,8,Winner,P616
R27877,G654,M469,54,T499,T499,P615,T500,P616,P615,Drop,N,N/A,6,Error,P616
R27878,G654,M469,55,T500,T499,P615,T500,P617,N/A,N/A,N,N/A,1,Error,P615
R27879,G654,M469,56,T499,T500,P617,T499,P615,P616,Drop,N,N/A,7,Error,P616
R27880,G654,M469,57,T500,T500,P616,T499,P614,P616,Drop,N,N/A,7,Winner,P617
R27881,G654,M469,58,T500,T500,P616,T499,P615,N/A,"",N,N/A,2,Error,P615
R27898,G655,M470,15,T501,T501,P618,T222,P303,P618,Drop,N,N/A,11,Winner,P619
R27896,G655,M470,13,T501,T222,P303,T501,P618,P304,Drive,N,N/A,9,Other,N/A
R27884,G655,M470,1,T222,T501,P618,T222,P304,P619,Drive,N,N/A,3,Error,P619
R27886,G655,M470,3,T501,T222,P304,T501,P619,P303,Drop,N,N/A,8,Winner,P618
R27890,G655,M470,7,T501,T501,P618,T222,P303,N/A,"",N,N/A,2,Unforced Error,P303
R27891,G655,M470,8,T501,T501,P618,T222,P304,N/A,Drop,N,N/A,5,Winner,P618
R27892,G655,M470,9,T501,T501,P618,T222,P303,P618,Drop,N,N/A,15,Winner,P619
R27893,G655,M470,10,T501,T501,P618,T222,P304,N/A,Drop,N,N/A,4,Error,P304
R27894,G655,M470,11,T222,T501,P618,T222,P303,P619,Drop,N,N/A,5,Error,P619
R27895,G655,M470,12,T222,T501,P619,T222,P304,P618,Drive,N,N/A,4,Winner,P303
R27897,G655,M470,14,T501,T222,P304,T501,P619,P303,Drop,N,N/A,13,Error,P303
R27899,G655,M470,16,T501,T501,P618,T222,P304,P619,Drive,N,N/A,6,Error,P304
R27900,G655,M470,17,T501,T501,P618,T222,P303,N/A,"",N,N/A,2,Unforced Error,P304
R27901,G655,M470,18,T222,T501,P618,T222,P304,P619,Drop,N,N/A,9,Error,P619
R27902,G655,M470,19,T222,T501,P619,T222,P303,P619,Drop,N,N/A,5,Error,P619
R27903,G655,M470,20,T501,T222,P303,T501,P619,P303,Drop,N,N/A,8,Winner,P619
R27904,G655,M470,21,T222,T222,P304,T501,P618,P304,Drive,N,N/A,3,Winner,P304
R27905,G655,M470,22,T501,T222,P304,T501,P619,P304,Drive,N,N/A,3,Error,P304
R27906,G655,M470,23,T222,T501,P619,T222,P304,P619,Drive,N,N/A,3,Error,P619
R27887,G655,M470,4,T222,T222,P303,T501,P618,P303,Drop,N,N/A,8,Error,P618
R27885,G655,M470,2,T222,T222,P304,T501,P618,P304,Drop,N,N/A,6,Other,N/A
R27888,G655,M470,5,T222,T222,P303,T501,P619,P303,Drop,N,N/A,8,Error,P618
R27889,G655,M470,6,T501,T222,P303,T501,P618,N/A,"",N,N/A,2,Winner,P618
R27907,G655,M470,24,T501,T501,P618,T222,P303,P619,Drive,N,N/A,8,Error,P303
R27908,G655,M470,25,T501,T501,P618,T222,P304,P619,Drop,N,N/A,5,Winner,P618
R27909,G655,M470,26,T501,T501,P618,T222,P303,P618,Drop,N,N/A,8,Error,P303
R27910,G655,M470,27,T222,T501,P618,T222,P304,P619,Drop,N,N/A,10,Winner,P304
R27911,G655,M470,28,T501,T222,P304,T501,P618,P304,Drive,N,N/A,9,Error,P303
R27912,G655,M470,29,T222,T222,P303,T501,P619,P303,Drop,N,N/A,4,Unforced Error,P619
R27913,G655,M470,30,T501,T222,P303,T501,P618,P303,Drop,N,N/A,5,Error,P303
R27914,G655,M470,31,T501,T501,P618,T222,P303,N/A,"",N,N/A,2,Unforced Error,P303
R27932,G656,M470,18,N/A,T501,N/A,T222,N/A,N/A,"",Y,T222,,Timeout/Unknown,N/A
R27916,G656,M470,2,T222,T501,P618,T222,P304,P619,Drop,N,N/A,7,Other,N/A
R27926,G656,M470,12,T501,T501,P618,T222,P304,P618,Drop,N,N/A,10,Other,N/A
R27927,G656,M470,13,T222,T501,P618,T222,P303,P619,Drop,N,N/A,9,Other,N/A
R27933,G656,M470,19,T501,T501,P619,T222,P304,P619,Drive,N,N/A,4,Other,N/A
R27935,G656,M470,21,T501,T222,P304,T501,P618,P303,Drop,N,N/A,7,Other,N/A
R27924,G656,M470,10,T501,T222,P304,T501,P618,P303,Drop,N,N/A,15,Other,N/A
R27915,G656,M470,1,T501,T222,P304,T501,P618,P303,Drive,N,N/A,6,Winner,P619
R27917,G656,M470,3,T501,T501,P619,T222,P303,N/A,"",N,N/A,2,Error,P303
R27918,G656,M470,4,T222,T501,P619,T222,P304,P618,Drive,N,N/A,3,Error,P618
R27919,G656,M470,5,T501,T222,P304,T501,P619,P303,Drop,N,N/A,5,Error,P303
R27920,G656,M470,6,T501,T222,P303,T501,P618,P303,Drive,N,N/A,8,Winner,P619
R27921,G656,M470,7,T501,T501,P619,T222,P304,P619,Drive,N,N/A,4,Error,P304
R27922,G656,M470,8,T222,T501,P619,T222,P303,P619,Drop,N,N/A,7,Error,P619
R27923,G656,M470,9,T222,T501,P618,T222,P304,P618,Drop,N,N/A,3,Error,P618
R27925,G656,M470,11,T501,T222,P303,T501,P619,P303,Drop,N,N/A,5,Error,P304
R27928,G656,M470,14,T501,T501,P619,T222,P304,P619,Drop,N,N/A,5,Winner,P619
R27929,G656,M470,15,T501,T501,P619,T222,P303,P619,Drive,N,N/A,9,Winner,P619
R27931,G656,M470,17,T501,T501,P619,T222,P303,P619,Drop,N,N/A,12,Error,P304
R27934,G656,M470,20,T222,T501,P619,T222,P303,P619,Drop,N,N/A,3,Error,P619
R27936,G656,M470,22,T501,T222,P303,T501,P619,N/A,N/A,N,N/A,1,Unforced Error,P303
R27937,G656,M470,23,T501,T501,P618,T222,P304,N/A,"",N,N/A,2,Unforced Error,P304
R27938,G656,M470,24,T501,T501,P618,T222,P303,P619,Drop,N,N/A,6,Error,P304
R27930,G656,M470,16,T501,T501,P619,T222,P304,N/A,"",N,N/A,2,Unforced Error,P304
R27939,G656,M470,25,T501,T501,P618,T222,P304,N/A,"",N,N/A,2,Unforced Error,P304
R27969,G657,M471,30,T503,T503,P50,T502,P620,P50,Drive,N,N/A,6,Other,N/A
R27941,G657,M471,2,T503,T503,P622,T502,P620,P50,Drop,N,N/A,5,Winner,P622
R27942,G657,M471,3,T502,T503,P622,T502,P621,P622,Drop,N,N/A,11,Error,P622
R27943,G657,M471,4,T503,T503,P50,T502,P620,P50,"",N,N/A,2,Unforced Error,P620
R27944,G657,M471,5,T502,T503,P50,T502,P621,P50,Drop,N,N/A,3,Error,P50
R27950,G657,M471,11,T502,T503,P622,T502,P621,P50,Drive,N,N/A,3,Error,P50
R27951,G657,M471,12,T503,T503,P50,T502,P620,P50,Drive,N,N/A,4,Error,P621
R27952,G657,M471,13,T502,T503,P50,T502,P621,P622,Drop,N,N/A,8,Winner,P620
R27956,G657,M471,17,T502,T503,P50,T502,P620,P622,Drop,N,N/A,8,Winner,P621
R27957,G657,M471,18,T503,T503,P622,T502,P621,P50,Drive,N,N/A,26,Error,P621
R27958,G657,M471,19,T502,T503,P622,T502,P620,P622,Drop,N,N/A,4,Winner,P620
R27963,G657,M471,24,T503,T503,P622,T502,P620,P50,Drop,N,N/A,10,Error,P621
R27970,G657,M471,31,T502,T503,P50,T502,P621,P622,Drop,N,N/A,3,Error,P622
R27974,G657,M471,35,T503,T503,P622,T502,P621,P50,Drop,N,N/A,6,Error,P620
R27975,G657,M471,36,T503,T503,P622,T502,P620,P50,Drop,N,N/A,7,Winner,P50
R27976,G657,M471,37,T502,T503,P622,T502,P621,P622,Drive,N,N/A,9,Error,P50
R27977,G657,M471,38,T503,T503,P50,T502,P620,P50,Drive,N,N/A,3,Winner,P50
R27978,G657,M471,39,T502,T503,P50,T502,P621,P50,Drop,N,N/A,11,Error,P50
R27986,G657,M471,47,T502,T503,P50,T502,P620,P50,Drop,N,N/A,11,Error,P622
R27988,G657,M471,49,T502,T503,P622,T502,P620,P50,Lob,N,N/A,13,Error,P622
R27981,G657,M471,42,T502,T503,P50,T502,P621,P50,Drive,N,N/A,9,Other,N/A
R27964,G657,M471,25,T503,T503,P622,T502,P621,P622,Drop,N,N/A,8,Other,N/A
R27967,G657,M471,28,T503,T503,P50,T502,P620,P50,Drive,N,N/A,10,Other,N/A
R27968,G657,M471,29,T503,T503,P50,T502,P621,P622,Drop,N,N/A,6,Other,N/A
R27946,G657,M471,7,T502,T502,P620,T503,P50,P621,Drop,N,N/A,20,Other,N/A
R27949,G657,M471,10,T503,T502,P621,T503,P622,P621,Drive,N,N/A,9,Other,N/A
R27954,G657,M471,15,T503,T502,P621,T503,P622,P620,Drop,N,N/A,13,Other,N/A
R27959,G657,M471,20,T503,T502,P620,T503,P622,P620,Drop,N,N/A,31,Other,N/A
R27960,G657,M471,21,T502,T502,P621,T503,P50,P621,Drive,N,N/A,8,Error,P622
R27983,G657,M471,44,T502,T502,P621,T503,P50,P621,Drive,N,N/A,8,Error,P50
R27940,G657,M471,1,T503,T502,P620,T503,P622,N/A,Drop,N,N/A,27,Error,P620
R27945,G657,M471,6,T502,T502,P620,T503,P622,P621,Drop,N,N/A,15,Winner,P620
R27947,G657,M471,8,T502,T502,P620,T503,P622,P621,Lob,N,N/A,8,Error,P622
R27948,G657,M471,9,T503,T502,P620,T503,P50,P621,Drop,N,N/A,9,Error,P621
R27953,G657,M471,14,T502,T502,P621,T503,P50,P620,Drive,N,N/A,26,Error,P622
R27955,G657,M471,16,T503,T502,P620,T503,P50,P620,Drop,N,N/A,8,Winner,P622
R27961,G657,M471,22,T502,T502,P621,T503,P622,P620,Drive,N,N/A,6,Error,P50
R27962,G657,M471,23,T503,T502,P621,T503,P50,P620,Drop,N,N/A,7,Error,P621
R27965,G657,M471,26,T502,T503,P622,T502,P620,P50,Drive,N,N/A,9,Error,P622
R27966,G657,M471,27,T503,T503,P50,T502,P621,N/A,"",N,N/A,2,Error,P621
R27971,G657,M471,32,T502,T502,P620,T503,P622,P621,Drop,N,N/A,6,Error,P622
R27972,G657,M471,33,T503,T502,P620,T503,P50,N/A,N/A,N,N/A,1,Unforced Error,P620
R27973,G657,M471,34,T503,T502,P621,T503,P622,P621,Drive,N,N/A,7,Error,P621
R27979,G657,M471,40,T503,T502,P621,T503,P50,P620,Drop,N,N/A,10,Winner,P50
R27980,G657,M471,41,T503,T502,P620,T503,P622,P621,Drive,N,N/A,3,Error,P621
R27982,G657,M471,43,T502,T503,P622,T502,P620,P622,Drive,N,N/A,13,Error,P622
R27984,G657,M471,45,T503,T502,P621,T503,P622,P620,Drop,N,N/A,10,Winner,P50
R27985,G657,M471,46,T503,T502,P620,T503,P50,P620,Lob,N,N/A,11,Error,P621
R27987,G657,M471,48,T503,T503,P622,T502,P621,P50,Drive,N,N/A,18,Error,P621
R27989,G657,M471,50,T502,T502,P620,T503,P622,P620,Drop,N,N/A,10,Unforced Error,P50
R27990,G657,M471,51,T503,T502,P620,T503,P50,P620,Drop,N,N/A,7,Error,P620
R27991,G657,M471,52,T503,T502,P621,T503,P622,P621,Drive,N,N/A,6,Winner,P50
R27992,G657,M471,53,T502,T503,P622,T502,P621,P622,Drop,N,N/A,5,Error,P622
R27993,G657,M471,54,T503,T503,P50,T502,P620,P50,Drive,N,N/A,6,Error,P621
R27995,G658,M472,2,T504,T505,P224,T504,P623,P224,Drop,N,N/A,5,Error,P224
R27996,G658,M472,3,T505,T505,P62,T504,P254,P224,Drop,N,N/A,5,Winner,P62
R27998,G658,M472,5,T504,T505,P62,T504,P254,P224,Drop,N,N/A,11,Other,N/A
R27994,G658,M472,1,T505,T504,P623,T505,P224,N/A,Drive,N,N/A,17,Other,N/A
R28014,G658,M472,21,T504,T504,P254,T505,P224,P254,Drive,N,N/A,16,Other,N/A
R28024,G658,M472,31,T504,T504,P254,T505,P62,P623,Drop,N,N/A,8,Other,N/A
R28030,G658,M472,37,T505,T504,P254,T505,P224,P254,Drop,N,N/A,15,Other,N/A
R28035,G658,M472,42,T505,T504,P623,T505,P224,P623,Drop,N,N/A,7,Other,N/A
R27997,G658,M472,4,T505,T505,P62,T504,P623,P62,Drive,N,N/A,14,Error,P623
R27999,G658,M472,6,T505,T504,P623,T505,P224,P254,Drive,N,N/A,5,Error,P254
R28000,G658,M472,7,T504,T504,P254,T505,P62,P623,Drop,N,N/A,4,Unforced Error,P62
R28001,G658,M472,8,T505,T504,P254,T505,P224,P254,Drop,N,N/A,5,Error,P254
R28002,G658,M472,9,T504,T505,P224,T504,P254,N/A,Drop,N,N/A,5,Error,P62
R28003,G658,M472,10,T505,T505,P62,T504,P623,N/A,"",N,N/A,2,Unforced Error,P623
R28004,G658,M472,11,T505,T505,P62,T504,P254,P224,Drop,N,N/A,6,Error,P623
R28005,G658,M472,12,T504,T505,P62,T504,P623,P224,Drive,N,N/A,5,Error,P62
R28006,G658,M472,13,T504,T504,P254,T505,P224,P254,Drop,N,N/A,14,Error,P62
R28007,G658,M472,14,T505,T504,P254,T505,P62,P623,Drop,N,N/A,13,Error,P623
R28008,G658,M472,15,T504,T504,P623,T505,P224,P254,Drive,N,N/A,4,Error,P224
R28009,G658,M472,16,T505,T504,P623,T505,P62,P623,Drive,N,N/A,7,Error,P623
R28010,G658,M472,17,T505,T505,P224,T504,P254,P224,Drive,N,N/A,18,Error,P623
R28011,G658,M472,18,T504,T505,P224,T504,P623,P224,Drop,N,N/A,5,Error,P224
R28012,G658,M472,19,T505,T505,P62,T504,P254,P224,Drop,N,N/A,11,Winner,P62
R28013,G658,M472,20,T504,T505,P62,T504,P623,P224,Drop,N,N/A,8,Winner,P254
R28015,G658,M472,22,T505,T504,P254,T505,P62,P623,Drop,N,N/A,12,Winner,P62
R28016,G658,M472,23,T504,T504,P623,T505,P224,P254,Drive,N,N/A,6,Error,P62
R28017,G658,M472,24,T504,T504,P623,T505,P62,P254,Drive,N,N/A,11,Winner,P254
R28018,G658,M472,25,T505,T504,P623,T505,P224,P254,Drive,N,N/A,7,Error,P623
R28019,G658,M472,26,T505,T505,P224,T504,P623,P62,Drop,N,N/A,14,Error,P254
R28020,G658,M472,27,T505,T505,P224,T504,P254,P62,Drive,N,N/A,6,Error,P254
R28021,G658,M472,28,T504,T505,P224,T504,P623,P62,Drop,N,N/A,22,Winner,P254
R28022,G658,M472,29,T504,T505,P62,T504,P254,P62,Drop,N,N/A,5,Error,P224
R28023,G658,M472,30,T505,T504,P623,T505,P224,P254,Drive,N,N/A,9,Error,P623
R28025,G658,M472,32,T505,T504,P254,T505,P224,P254,Drive,N,N/A,3,Error,P254
R28026,G658,M472,33,T504,T505,P224,T504,P254,N/A,N/A,N,N/A,1,Unforced Error,P224
R28027,G658,M472,34,T504,T505,P62,T504,P623,P62,Drop,N,N/A,19,Error,P62
R28028,G658,M472,35,T504,T504,P254,T505,P224,P254,Drive,N,N/A,4,Error,P224
R28029,G658,M472,36,T504,T504,P254,T505,P62,P623,Drop,N,N/A,4,Error,P62
R28031,G658,M472,38,T504,T504,P623,T505,P62,P254,Drive,N,N/A,30,Error,P62
R28032,G658,M472,39,T505,T504,P623,T505,P224,P254,Drive,N,N/A,7,Error,P254
R28033,G658,M472,40,T504,T505,P224,T504,P623,P62,Drop,N,N/A,10,Winner,P254
R28034,G658,M472,41,T504,T505,P62,T504,P254,P62,Drop,N,N/A,3,Error,P62
R28036,G658,M472,43,T504,T504,P254,T505,P62,P623,Drop,N,N/A,14,Error,P224
R28081,G659,M473,45,N/A,T504,N/A,T506,N/A,N/A,"",Y,T506,,Timeout/Unknown,N/A
R28070,G659,M473,34,T504,T506,P624,T504,P254,P32,Drive,N,N/A,7,Error,P32
R28037,G659,M473,1,T504,T504,P623,T506,P624,P623,Drop,N,N/A,4,Error,P32
R28041,G659,M473,5,T504,T506,P624,T504,P254,P32,Drive,N,N/A,7,Error,P624
R5040,G112,M59,26,T74,T74,P96,T73,P8,P96,Drive,N,N/A,7,Winner,P96
